source,job_type,month,year,job_id,job_title,salary,location,exp,level,industry,company_name,tools
Topcv,Data Analyst,12,2025,1953864,Business Data Analyst Mảng Ngân Hàng,22.5,Hà Nội,1.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Fetek Việt Nam,SQL
Topcv,Data Analyst,12,2025,1732284,Phân Tích Dữ Liệu (Data Analyst),16.0,Hà Nội,2.0,Trưởng nhóm,Thương mại tổng hợp,CÔNG TY TNHH THỜI TRANG GB GIA BẢO,"Power BI,Python,R,SQL,Tableau"
Topcv,Data Analyst,12,2025,1946399,Data Analyst – Digital Transformation Project,,Cần Thơ,1.0,Nhân viên,Xuất nhập khẩu,Công ty CP XNK Thủy sản Cần Thơ,"Data Studio,Power BI,R,SQL"
Topcv,Data Analyst,12,2025,1940147,Data Analyst Manager/Workforce Manager (BPO Industry),,Hồ Chí Minh,5.0,,,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,
Topcv,Data Analyst,12,2025,1849097,AI R&D Specialist,12.0,Hồ Chí Minh,1.0,Nhân viên,Marketing/Truyền thông/Quảng cáo,CÔNG TY TNHH TM DV GTV SEO,
Topcv,Data Engineer,12,2025,1955141,Data Engineer,,Hà Nội,3.0,Nhân viên,Bảo hiểm,Công Ty TNHH Bảo Hiểm Tasco,"Airflow,Docker,Flink,Kafka,Kubernetes,Mongodb,Mysql,Postgresql,SQL,Snowflake,Spark"
Topcv,Data Engineer,12,2025,1970523,Data Engineer,23.0,Hà Nội,2.0,Nhân viên,Viễn thông,Công ty cổ phần phần mềm ITSOL Holdings,"Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1972077,Data Engineer,,Hồ Chí Minh,3.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH ATHENA AI,"Airflow,Docker,Flink,Kafka,Kubernetes,Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1847559,Data Engineer,,Hà Nội,3.0,Nhân viên,Viễn thông,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,"Airflow,Azure,Docker,Flink,Kafka,Postgresql,Python,SQL,Spark,Terraform"
Topcv,Data Engineer,12,2025,1927366,Data Engineer,,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Hệ thống Công nghệ ETC,"Azure,Bigquery,Hadoop,Kafka,Mongodb,Oracle,Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1964436,Data Engineer Fresher,,Hà Nội,1.0,Nhân viên,IT - Phần mềm,Công ty TNHH SETA international Việt Nam,"Python,SQL"
Topcv,Data Engineer,12,2025,1956014,Data Engineer (HCM/HN),,Hà Nội,2.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO,"Airflow,Docker,Hadoop,Kafka,Mongodb,Mysql,Postgresql,Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1968280,Quản Trị Chất Lượng Dữ Liệu,20.0,Hà Nội,2.0,Trưởng nhóm,Marketing/Truyền thông/Quảng cáo,Công ty TNHH AMI Group,"Airflow,Looker,Luigi,Python,SQL,Tableau"
Topcv,Data Engineer,12,2025,1966190,Senior Data Engineer,,Hồ Chí Minh,4.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY TNHH AGEST VIỆT NAM,"Airflow,Bigquery,Docker,Kubernetes,Python,Pytorch,Redshift,SQL,SageMaker,Scikit-learn,Snowflake,TensorFlow,Terraform"
Topcv,Data Engineer,12,2025,1652954,Senior Database Engineer,,Hà Nội,5.0,Nhân viên,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,"Azure,Flink,Kafka,SQL"
Topcv,Data Engineer,12,2025,1905589,Data Engineer,30.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY TNHH GEMCOMMERCE,"Airflow,Power BI,Python,SQL"
Topcv,Data Engineer,12,2025,1920598,Senior Data Engineer,,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,"Docker,Flink,Kafka,Kubernetes,Python,SQL,Spark,Terraform"
Topcv,Data Engineer,12,2025,1960424,Data Engineer,23.5,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1942464,Data Engineer (Có Kinh Nghiệm Palantir),,Hà Nội,2.0,Nhân viên,IT - Phần mềm,công ty cổ phần Data Impact,"Airflow,Azure,Hadoop,Kafka,Mongodb,Python,R,SQL,Spark"
Topcv,Data Engineer,12,2025,1861562,Data Engineer,,Đà Nẵng,4.0,Nhân viên,IT - Phần mềm,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,"Bigquery,Docker,Hadoop,Kafka,Mongodb,Python,Redshift,SQL,Spark"
Topcv,Data Engineer,12,2025,1859455,Data Engineer (English Fluency),,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,"TECHVIFY SOFTWARE., JSC","Azure,Python,SQL"
Topcv,Data Engineer,12,2025,1950882,Data Architect (Kiến Trúc Sư Dữ Liệu),,Hà Nội,2.0,Nhân viên,IT - Phần mềm,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,Mongodb
Topcv,Data Engineer,12,2025,1941729,Data Engineer (Level Middle),,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN AHT TECH,"Airflow,Bigquery,Flink,Kafka,Mongodb,Mysql,Oracle,Postgresql,Python,Redshift,SSIS,Snowflake,Spark,Talend"
Topcv,Data Engineer,12,2025,1942284,Trưởng Phòng Quản Trị Dữ Liệu,32.5,Hà Nội,5.0,Trưởng/Phó phòng,IT - Phần mềm,Công ty Cổ phần Tập đoàn Meey Land,"Airflow,Docker,Hadoop,Mongodb,Mysql,Python,Spark"
Topcv,Data Engineer,12,2025,1940629,Data Engineer – Python,,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,"TECHVIFY SOFTWARE., JSC","Azure,Python,SQL"
Topcv,Data Engineer,12,2025,1939331,Data Engineer (DX),60.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,Công ty cổ phần Synodus,"Airflow,Docker,Flink,Hadoop,Kafka,Mysql,Oracle,Postgresql,Python,SQL,SQL Server,Spark"
Topcv,Data Engineer,12,2025,1792262,Data Engineer (Fresher),13.0,Hà Nội,1.0,Nhân viên,IT - Phần mềm,SonatGame Studio,"Airflow,Azure,Bigquery,Flink,Mongodb,Postgresql,Python,Redshift,SQL,Snowflake,Spark"
Topcv,Data Engineer,12,2025,1928068,Presale Data And Analytics (Banking),,Hà Nội,5.0,Nhân viên,Viễn thông,SVTECH,"Airflow,Cloud Computing,Informatica,Kafka,Oracle,SQL,Spark"
Topcv,Data Engineer,12,2025,1951977,Kỹ Sư Dữ Liệu - Data Engineer - Data Engineer - Khối Dữ Liệu (HO25.481),,Hà Nội,0.0,,,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,
Topcv,Data Engineer,12,2025,1967319,Data Engineer,,Hồ Chí Minh,4.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY TNHH AMARIS VIỆT NAM,"Azure,Kafka,Power BI,SQL,Tableau"
Topcv,Data Engineer,12,2025,1951339,Data Engineer,25.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,"Oracle,Power BI,Python,SQL,SQL Server,SSIS"
Topcv,Data Engineer,12,2025,1572667,Thực Tập Sinh Data Engineer,,Hà Nội,0.0,Trưởng nhóm,Tài chính,FPT Software,"Airflow,Docker"
Topcv,Data Engineer,12,2025,1964684,Data Engineer (Junior),,Hồ Chí Minh,1.0,Trưởng nhóm,Tài chính,FPT Software,
Topcv,Data Engineer,12,2025,1923147,Chuyên Viên Cơ Sở Dữ Liệu,21.5,Hồ Chí Minh,2.0,Nhân viên,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIẢI PHÁP THI THIÊN,"Azure,Mongodb,Mysql,Oracle,Postgresql,SQL,SQL Server"
Topcv,Data Engineer,12,2025,1707528,Data Engineer Level Junior Từ 2 Năm Kinh Nghiệm,,Hà Nội,2.0,Nhân viên,IT - Phần mềm,công ty cổ phần Data Impact,"Airflow,Azure,Hadoop,Kafka,Mongodb,Python,R,SQL,Spark"
Topcv,Data Engineer,12,2025,1942666,Data Engineer,,Hà Nội,2.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần MISA,"Airflow,Jira,Power BI,SQL,Spark"
Topcv,Data Engineer,12,2025,1957939,Data Engineer,60.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,FPT Smart Cloud (FCI),"Airflow,Azure,Docker,Kafka,Kubernetes,Mongodb,Mysql,Postgresql,Python,SQL,Spark"
Topcv,Data Engineer,12,2025,1954492,Giảng Viên Khoá Học Data Engineer Part-Time,15.0,Hà Nội,3.0,Trưởng nhóm,Giáo dục/Đào tạo,CÔNG TY CỔ PHẦN TRƯỜNG HỌC CÔNG NGHỆ MINDX,Python
Topcv,Data Engineer,12,2025,1859722,Chuyên Viên Data Engineer,25.0,Hà Nội,1.0,Trưởng nhóm,Dược phẩm/Y tế/Công nghệ sinh học,SCI Group,"Airflow,Mysql,Postgresql,Python"
Topcv,Data Engineer,12,2025,1874525,Data Engineer,,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Hadoop,ODI,Oracle,Spark"
Topcv,Data Engineer,12,2025,1894084,Data Engineer,17.5,Hà Nội,1.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Fetek Việt Nam,"Mysql,ODI,Oracle,Postgresql,Python,Qlik,Tableau"
Topcv,Data Engineer,12,2025,1658620,Data Engineer (OS Bank),23.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,SQL
Topcv,Data Engineer,12,2025,1942128,Data Engineer (Talent),,Hồ Chí Minh,1.0,Trưởng nhóm,Tài chính,FPT Software,
Topcv,Data Engineer,12,2025,1885301,Data Engineer,18.0,Hà Nội,1.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Công Nghệ và Thương Mại Lifesup,"Airflow,Hadoop,Jira,Oracle,SQL,Spark"
Topcv,Data Engineer,12,2025,1785778,Database Engineer (DBA),,Hà Nội,1.0,Nhân viên,IT - Phần mềm,Công Ty TNHH LG CNS VIỆT NAM,"Azure,Mysql,Oracle,Postgresql,SQL"
Topcv,Data Engineer,12,2025,1937743,IT Application Team Lead,,Hồ Chí Minh,2.0,Trưởng nhóm,Ngân hàng,Công Ty Tài Chính TNHH HD SAISON,"Oracle,Power BI,SQL"
Topcv,Data Engineer,12,2025,1937751,Data Engineer Team Lead,,Hồ Chí Minh,2.0,Trưởng nhóm,Ngân hàng,Công Ty Tài Chính TNHH HD SAISON,"Azure,Oracle,Python,SQL,SSIS"
Topcv,Data Scientist,12,2025,1963308,Senior Data Scientist,,Hồ Chí Minh,5.0,Nhân viên,Bán lẻ - Hàng tiêu dùng - FMCG,Công ty Cổ phần Công nghệ Sen Đỏ,"Airflow,Azure,Docker,Python,Pytorch,SQL,SageMaker,TensorFlow"
Topcv,Data Scientist,12,2025,1951690,Data Scientist Expert - Hà Nội,,Hà Nội,5.0,,,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),
Topcv,Data Scientist,12,2025,1964894,Senior Data Scientist,,Hồ Chí Minh,4.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY TNHH AGEST VIỆT NAM,"Airflow,Bigquery,Docker,Kubernetes,Python,Pytorch,Redshift,SQL,SageMaker,Scikit-learn,Snowflake,TensorFlow,Terraform"
Topcv,Data Scientist,12,2025,1902127,Data Scientist,,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,"TECHVIFY SOFTWARE., JSC","Azure,Docker,Python"
Topcv,Data Scientist,12,2025,1939066,Data Scientist- 3 Năm Kinh Nghiệm,30.0,Hà Nội,3.0,,,EDUPIA,
Topcv,Data Scientist,12,2025,1954982,Senior Data Scientist,,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,"Azure,Azure Machine Learning,Bigquery,Hadoop,Python,Pytorch,SQL,SageMaker,Scikit-learn,Spark,TensorFlow"
Topcv,Data Scientist,12,2025,1822692,Senior Data Scientist AI,,Đà Nẵng,5.0,Nhân viên,Tài chính,FPT Software,"Excel,Matplotlib,Python,Pytorch,R,SQL,Scikit-learn,TensorFlow"
Topcv,Data Scientist,12,2025,1951950,Chuyên Viên Chính Sách Và Quản Lý Chất Lượng Dữ Liệu - Data Governance Specialist - Khối Dữ Liệu (HO...,,Hà Nội,1.0,,,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,
Topcv,Data Scientist,12,2025,1951967,"Chuyên Viên, Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Data Scientist - Khối Dữ Liệu (...",,Hà Nội,2.0,,,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,
Topcv,Data Scientist,12,2025,1919125,Data Scientist (Kỹ Sư Khoa Học Dữ Liệu - HCM),,Hồ Chí Minh,1.0,Trưởng nhóm,Viễn thông,Công ty Cổ phần viễn thông FPT,"Hadoop,Kafka,Mongodb,Mysql,Postgresql,Python,R,SQL,Spark"
Topcv,Data Scientist,12,2025,1949568,Data Scientist,,Hà Nội,2.0,,,FPT IS,
Topcv,Data Scientist,12,2025,1898636,Kỹ Sư Khoa Học Dữ Liệu,20.0,Hà Nội,1.0,Quản lý/Giám sát,IT - Phần mềm,Tổng Công ty Mạng lưới Viettel – Chi nhánh Tập đoàn Công nghiệp – Viễn thông Quân đội,"Python,SQL,Scikit-learn,Spark"
Topcv,Data Scientist,12,2025,1115037,Data Science Intern,6.5,Hà Nội,0.0,Thực tập sinh,Khác,CÔNG TY CỔ PHẦN ĐẦU TƯ FINPROS,"Python,Pytorch,Scikit-learn,TensorFlow"
Topcv,Data Scientist,12,2025,1899493,Chuyên Viên Kiểm Soát Vận Hành Bán Lẻ,,Hồ Chí Minh,2.0,Nhân viên,Khác,Công Ty Cổ Phần Vàng Bạc Đá quý Phú Nhuận - PNJ,"Excel,Power BI,SQL"
Topcv,Data Scientist,12,2025,1499128,Kỹ Sư Khoa Học Dữ Liệu Không Gian,,Hà Nội,1.0,Nhân viên,IT - Phần mềm,Công ty TNHH Công nghệ Sao Vega,"Keras,Power BI,Python,SQL,Scikit-learn,Tableau,TensorFlow"
Topcv,Machine Learning,12,2025,1871832,Kỹ Sư Machine Learning (ML) Cấp Trung,,Bà Rịa-Vũng Tàu,3.0,Nhân viên,Sản xuất,Công ty Cố phần Xây lắp Dầu khí Miền Nam,"Python,Pytorch,TensorFlow"
Topcv,Machine Learning,12,2025,1750771,Chuyên Gia Học Máy (Machine Learning),,Hà Nội,3.0,Nhân viên,Ngân hàng,Ngân hàng SHB,"Matplotlib,Python,Scikit-learn"
Topcv,Machine Learning,12,2025,1952039,Chuyên Viên/Chuyên Viên Cao Cấp Công Nghệ Mô Hình (AI/ML Ops) - Machine Learning 11. Operations (AI/...,,Hà Nội,3.0,,,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,
Topcv,Machine Learning,12,2025,1773238,Giảng Viên Công Nghệ Thông Tin/ Khoa Học Máy Tính,,Hà Nội,1.0,Nhân viên,Giáo dục/Đào tạo,Trường Đại học CMC,Python
Topcv,Machine Learning,12,2025,1940729,AI | Machine Learning Developer,,Hà Nội,3.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH MICROTEC VIỆT NAM,"Mysql,Python,Pytorch,SQL,SQL Server,TensorFlow"
Jobsgo,Business Analyst,12,2025,1794367,Thực Tập Sinh Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),7.0,Hà Nội,1.0,,Công Nghệ Thông Tin,Công Ty Cổ Phần Giải Pháp Công Nghệ Bzisoft,"Confluence,Jira,SQL,Trello"
Jobsgo,Business Analyst,12,2025,1793773,IT Business Analyst,,Hồ Chí Minh,3.5,,Tài chính/Kế toán/Kiểm toán,Công Ty Tài Chính Trách Nhiệm Hữu Hạn Một Thành Viên Mirae Asset (Việt Nam),"Azure,Confluence,Excel,Powerpoint,SQL"
Jobsgo,Business Analyst,12,2025,1797238,Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst (Ba) - Làm Việc Từ T2 - T6,10.0,Hồ Chí Minh,1.5,,Kinh Doanh,Công Ty TNHH Công Nghệ Sao Đỏ,
Jobsgo,Business Analyst,12,2025,1796516,Business Analyst Tiếng Nhật N2 (27148),37.0,Hà Nội,3.0,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,
Jobsgo,Business Analyst,12,2025,1799408,"Business Analyst Agile, Jira, Axure",,Hồ Chí Minh,0.0,,Kinh doanh,Công Ty TNHH SGH Á Châu,"Axure,Confluence,Jira,SQL"
Jobsgo,Business Analyst,12,2025,1799132,Business Analyst Triển Khai,11.0,Hồ Chí Minh,1.0,,Công nghệ thông tin,Công Ty Cổ Phần Công Nghệ Vũ Thảo,"Jira,Visio"
Jobsgo,Business Analyst,12,2025,1784627,Business Analyst AI (Chuyên Viên Phân Tích Nghiệp Vụ Về AI),47.0,Hồ Chí Minh,0.0,,,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN ZYNERIC SOLUTION,"Confluence,Jira,SQL"
Jobsgo,Data Analyst,12,2025,1801508,"Chuyên Viên Phân Tích Dữ Liệu (Tiếng Nhật N2) (27040) [Phường Nghĩa Đô , Hà Nội]",26.5,Hà Nội,1.0,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,Looker
Jobsgo,Data Analyst,12,2025,1801509,"Trợ Lý Vận Hành (Tiếng Nhật N2) (27042)[Phường Nghĩa Đô , Hà Nội]",21.5,Hà Nội,1.5,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,Excel
Jobsgo,Data Analyst,12,2025,1793233,Data Scientist,,Hà Nội,3.0,,,Công Ty Cổ Phần Đầu Tư Izigroup,"Azure,Azure Machine Learning,Bigquery,Hadoop,Python,Pytorch,SQL,SageMaker,Scikit-learn,Spark,TensorFlow"
Jobsgo,Data Analyst,12,2025,1793788,Data Analyst,,Hồ Chí Minh,2.5,,Tài chính/Kế toán/Kiểm toán,Công Ty Tài Chính Trách Nhiệm Hữu Hạn Một Thành Viên Mirae Asset (Việt Nam),"Oracle,SQL"
Jobsgo,Data Analyst,12,2025,1794348,Chuyên Viên Phân Tích Dữ Liệu,17.5,Hồ Chí Minh,3.0,,Kinh doanh,Công Ty Cổ Phần Tân Phú Việt Nam,"Power BI,Powerpoint,Python,R"
Jobsgo,Data Analyst,12,2025,1793116,"Data Analyst (Tiếng Nhật N2) ~ 18 - 35 Triệu [27040 - Nghĩa Đô , Hà Nội]",26.5,Hà Nội,1.5,,Tư vấn,Công Ty TNHH Reeracoen Việt Nam,Looker
Jobsgo,Data Analyst,12,2025,1799143,Data Analyst - 3 Năm Kinh Nghiệm,12.5,Hồ Chí Minh,4.0,,Kinh doanh,Công Ty TNHH Spark Interactive,"Data Studio,Excel,Looker,Power BI"
Jobsgo,Data Analyst,12,2025,1794902,Nhân Viên Phân Tích Dữ Liệu Kinh Doanh - Data Analyst,9.5,Hồ Chí Minh,3.0,,Kinh doanh/Bán hàng,Công Ty TNHH Bán Lẻ Phương Nam - Nhà Sách Phương Nam,"Excel,Python,SQL"
Jobsgo,Data Engineer,12,2025,1793226,Database Engineer,,Hà Nội,5.0,,,Công Ty Cổ Phần Đầu Tư Izigroup,"Azure,Flink,Kafka,SQL"
Jobsgo,Data Engineer,12,2025,1794652,Data Engineer Intern [Bosch R & D],,Hồ Chí Minh,0.0,,Công nghệ ô tô,"Bosch Vietnam Co., LTD","Azure,Hadoop,Python,SQL"
Jobsgo,Data Scientist,12,2025,1794095,AI Data Science Manager,,Hồ Chí Minh,0.0,,Kinh doanh/Sản xuất/Vận hành sản xuất,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận,"Python,SQL,Scikit-learn,TensorFlow"
Topcv,Business Analyst,12,2025,1976378,"Tin mới
Nổi bật


Chuyên Viên Phân Tích Nghiệp Vụ / Business Analyst - Yêu Cầu 2 Năm Kinh Nghiệm",25.0,Hà Nội,2.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần MISA,"Jira,Power BI"
Topcv,Business Analyst,12,2025,1973714,Chuyên Viên Phân Tích Nghiệp Vụ Phần Mềm (Yêu Cầu Học Kế Toán/Kiểm Toán),25.0,Hà Nội,1.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần MISA,"Jira,Power BI"
Topcv,Business Analyst,12,2025,1972353,Business Analyst (Lending/Bankhub),29.0,Hà Nội,2.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần MISA,Visio
Topcv,Business Analyst,12,2025,1974224,BUSINESS ANALYST (Tiếng Nhật),23.5,Hồ Chí Minh,2.0,Nhân viên,IT - Phần mềm,"Cube System Vietnam Co., Ltd",
Topcv,Business Analyst,12,2025,1890857,Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst - BA - Từ 2 Năm Kinh Nghiệm - Ưu Tiên Đi Làm Ngay,,Hà Nội,2.0,Nhân viên,Xây dựng,Công ty Cổ phần Tập đoàn TDI,
Topcv,Business Analyst,12,2025,1900411,Business Analyst (Charging Station System),,Hà Nội,3.0,Nhân viên,Năng lượng,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRẠM SẠC TOÀN CẦU V-GREEN,
Topcv,Business Analyst,12,2025,1973660,Business Analyst,,Hà Nội,3.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,
Topcv,Business Analyst,12,2025,1974396,IT Business Analysts,45.0,Hồ Chí Minh,4.0,Nhân viên,Tư vấn,CÔNG TY TNHH TƯ VẤN VÀ ĐÀO TẠO HFF QUY NHƠN,"Balsamiq,Confluence,Jira,SQL"
Topcv,Business Analyst,12,2025,1065100,Business Analyst Triển Khai,11.0,Hồ Chí Minh,1.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Công Nghệ Vũ Thảo,Visio
Topcv,Business Analyst,12,2025,1976907,Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),,Hồ Chí Minh,3.0,Trưởng nhóm,Viễn thông,Công ty Cổ phần viễn thông FPT,
Topcv,Business Analyst,12,2025,1424806,Chuyên Viên Phân Tích Nghiệp Vụ,25.0,Hà Nội,4.0,Trưởng nhóm,IT - Phần mềm,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,"Axure,Balsamiq,Enterprise Architect,Visio"
Topcv,Business Analyst,12,2025,1974379,Senior Business Analyst,,Hà Nội,5.0,Trưởng nhóm,IT - Phần mềm,Công ty CP FINT Việt Nam,"Axure,Balsamiq,SQL,Visio"
Topcv,Business Analyst,12,2025,1973643,Phân Tích Nghiệp Vụ (BA),50.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,
Topcv,Business Analyst,12,2025,828612,Business Analyst (BA),50.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,
Topcv,Business Analyst,12,2025,1861338,Chuyên Viên Phân Tích Nghiệp Vụ (BA),,Hà Nội,3.0,Trưởng nhóm,Bất động sản,Công ty cổ phần đầu tư KD,
Topcv,Business Analyst,12,2025,1974203,Business Analyst (Accounting Product),29.0,Hà Nội,3.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Công nghệ KiotViet,
Topcv,Business Analyst,12,2025,1972561,Business Analyst (Từ 3yoe),27.5,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,Công ty cổ phần Synodus,
Topcv,Business Analyst,12,2025,1972113,Business Analyst,30.0,Hà Nội,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN CMC OPENAI,SQL
Topcv,Business Analyst,12,2025,1975272,Junior Business Analyst (BA),10.0,Hà Nội,1.0,Trưởng nhóm,Giáo dục/Đào tạo,CÔNG TY TNHH WE UP,Excel
Topcv,Business Analyst,12,2025,1888824,Chuyên Viên Phân Tích Nghiệp Vụ (BA),28.0,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,
Topcv,Business Analyst,12,2025,1921982,Business Analyst (Background Kế Toán),,Hà Nội,3.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN AHT TECH,
Topcv,Business Analyst,12,2025,1844604,Business Analyst,17.5,Hà Nội,1.0,Trưởng nhóm,IT - Phần mềm,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,"Confluence,Jira"
Topcv,Business Analyst,12,2025,1972346,Business Analyst,22.5,Hà Nội,3.0,Trưởng nhóm,Viễn thông,Công ty Cổ phần viễn thông FPT,"Confluence,Excel,Jira"
Topcv,Business Analyst,12,2025,1972833,Business Analyst,,Hồ Chí Minh,2.0,Trưởng nhóm,IT - Phần mềm,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,SQL
Topcv,Data Analyst,12,2025,1975022,Data Analyst - Từ 2 Năm Kinh Nghiệm,30.0,Hà Nội,2.0,Nhân viên,IT - Phần mềm,Công ty Cổ phần Hệ thống Công nghệ ETC,"Looker,SQL,Snowflake"
Topcv,Data Analyst,12,2025,1974788,Data Analyst,30.0,Hà Nội,2.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH NGÔI SAO DŨNG CẢM,"Bigquery,Data Studio,Looker,Power BI,Python,SQL,Tableau"
Topcv,Data Analyst,12,2025,1878777,Chuyên Viên Phân Tích Dữ Liệu Kinh Doanh (Data Analyst) - Yêu Cầu Có Kinh Nghiệm Ngành FMCG,21.5,Hà Nội,2.0,Nhân viên,Bán lẻ - Hàng tiêu dùng - FMCG,CÔNG TY CỔ PHẦN RICHY GROUP,
Topcv,Data Analyst,12,2025,1895173,Sales Admin (Data Analysis Focus),,Hồ Chí Minh,3.0,Nhân viên,Khác,CÔNG TY CỔ PHẦN PHÂN PHỐI CÔNG NGHỆ QUANG DŨNG,"Excel,Looker,Power BI,Tableau"
Topcv,Data Analyst,12,2025,1976238,Nhân Viên Quản Trị Dữ Liệu Khách Hàng,13.5,Hà Nội,1.0,Nhân viên,Giáo dục/Đào tạo,Công ty TNHH MathExpress,Excel
Topcv,Data Analyst,12,2025,1861439,Chuyên Viên Dữ Liệu (Data Engineer),,Hà Nội,3.0,Trưởng nhóm,Bất động sản,Công ty cổ phần đầu tư KD,SQL
Topcv,Data Analyst,12,2025,1861349,Chuyên Viên Phân Tích Dữ Liệu (DA),,Hà Nội,3.0,Trưởng nhóm,Bất động sản,Công ty cổ phần đầu tư KD,"Power BI,SQL,Tableau"
Topcv,Data Analyst,12,2025,1973012,HR Data Analysis (CS),15.0,Hồ Chí Minh,1.0,Nhân viên,IT - Phần mềm,CÔNG TY TNHH SALARY.COM (VIỆT NAM),Excel
Topcv,Data Analyst,12,2025,1765376,Trợ Lý Số & AI Cho CEO,7.5,Hồ Chí Minh,0.0,Nhân viên,Sản xuất,CÔNG TY CỔ PHẦN KHOÁNG SẢN VẬT LIỆU Á CỘNG,
